date_buy,date_sell,price_buy,price_sell,income,income_total
2017-02-07,2017-02-15,27.17,27.48,1.140964298859031,1.140964298859031
2017-02-22,2017-02-28,28.62,27.41,-4.227812718378758,-3.086848419519727
