date_buy,date_sell,price_buy,price_sell,income,income_total
2017-01-23,2017-03-03,7.550177593161157,7.530190837396907,-0.26471901511768503,-0.26471901511768503
2017-03-07,2017-03-14,7.70019866353621,7.530190837396906,-2.207836882759474,-2.4725558978771587
