date_buy,date_sell,price_buy,price_sell,income,income_total
2017-02-09,2017-02-14,18.43252080856124,17.80261593341261,-3.4173561049558723,-3.4173561049558723
2017-03-07,2017-03-10,17.912604042806183,17.3525564803805,-3.1265558100169275,-6.543911914972799
