date_buy,date_sell,price_buy,price_sell,income,income_total
2017-02-09,2017-02-15,17.199007444168732,16.979156327543425,-1.2782779316712651,-1.2782779316712651
2017-03-02,2017-03-07,20.109181141439205,19.68883374689826,-2.0903257650542972,-3.3686036967255624
