date_buy,date_sell,price_buy,price_sell,income,income_total
2017-02-08,2017-02-22,3.7101420678768737,4.030189423835832,8.626283039940432,8.626283039940432
2017-02-23,2017-03-08,4.240134175217048,4.140094711917916,-2.359346642468248,6.266936397472184
