date_buy,date_sell,price_buy,price_sell,income,income_total
2017-02-06,2017-02-20,54.76,56.48,3.1409788166544903,3.1409788166544903
2017-02-22,2017-02-27,59.27,54.14,-8.655306225746587,-5.514327409092097
