date,open,close,high,low,volume
2014-01-02,,,,,
2014-01-03,0.0,0.0,0.0,0.0,0.0
2014-01-06,0.0,0.0,0.0,0.0,0.0
2014-01-07,0.0,0.0,0.0,0.0,0.0
2014-01-08,0.0,0.0,0.0,0.0,0.0
2014-01-09,0.0,0.0,0.0,0.0,0.0
2014-01-10,-0.009779951100244544,0.0,-0.004866180048661906,0.0,0.15863206782441175
2014-01-13,0.0,0.024197530864197514,0.014180929095354509,0.0,0.6959084062456273
2014-01-14,0.01925925925925931,0.0,0.0,0.01985111662531014,-0.6688862896219685
2014-01-15,0.0,-0.013982642237222677,0.0,-0.004866180048661906,0.07825806546179437
2014-01-16,-0.004360465116278967,0.00929095354523235,0.0,-0.004889975550122161,0.014749463037981638
2014-01-17,0.0,-0.018895348837209336,-0.0048216007714559925,-0.004914004914005066,0.1250820528621377
2014-01-20,-0.014598540145985496,0.0,-0.01405038759689914,-0.004938271604938205,-0.12825061916555536
2014-01-21,0.0,0.004938271604938428,0.004914004914004844,0.0,-0.1286656741289115
2014-01-22,0.009876543209876631,0.014250614250614246,0.014180929095354509,0.00992555831265518,0.961296693994639
2014-01-23,0.004889975550122383,-0.004360465116278967,-0.0048216007714559925,0.004914004914004844,-0.3509435168682113
2014-01-24,-0.004866180048661906,0.00924574209245721,0.014534883720930038,0.0,0.9312875578760712
2014-01-27,0.00929095354523235,-0.009161041465766462,-0.004775549188156592,0.004889975550122383,-0.5387028488357265
2014-01-28,0.0,0.004379562043795636,-0.004798464491362897,0.0,-0.11506883396914913
2014-01-29,0.0,0.004844961240309864,0.0,0.0,-0.15080517938865726
2014-01-30,0.0,-0.013982642237222677,0.0,-0.004866180048661906,0.13594393761035906
2014-02-07,-0.009205426356589164,0.004889975550122383,-0.009161041465766462,-0.004889975550122161,-0.03448890040318009
2014-02-10,0.004889975550122383,0.014111922141119225,0.0189781021897808,0.00982800982800991,1.4904325076724412
2014-02-11,0.014111922141119225,0.004798464491362564,0.004775549188156703,0.00924574209245721,-0.06481394189977241
2014-02-12,0.004798464491362564,0.0,0.0,0.0,0.0798044312593158
2014-02-13,0.0,-0.009551098376313294,0.0,0.0,0.16080288076820493
2014-02-14,-0.009551098376313294,0.004821600771456325,-0.004752851711026684,-0.0048216007714559925,-0.3715431368268667
2014-02-17,0.009643201542912205,0.014395393474088138,0.009551098376313185,0.009689922480620172,0.6534945794255838
2014-02-18,0.004775549188156703,-0.009460737937559194,0.0,-0.004798464491362897,-0.2170225939664656
2014-02-19,-0.004752851711026684,0.004775549188156703,0.0,0.0,0.12557190465431536
2014-02-20,0.004775549188156703,0.0047528517110264614,0.004257332071901709,0.009643201542912205,0.4059918327405483
2014-02-21,0.0,-0.014191106906338624,-0.008949599623174764,-0.009551098376313294,-0.41949415318173106
2014-02-24,-0.009505703422053258,-0.0187140115163148,-0.009505703422053258,-0.018804243008678775,0.4141445194214304
2014-02-25,-0.023512476007677474,-0.01907090464547689,-0.013915547024952013,-0.0191646191646192,-0.021695652173913005
2014-02-26,-0.014250614250614468,0.009471585244267278,-0.014598540145985496,0.0,-0.25163326074396697
2014-02-27,0.009471585244267278,0.0,0.009876543209876631,0.005010020040079999,-0.06415909495813288
2014-02-28,0.0,0.0,-0.004889975550122161,0.0,-0.2845187952629116
2014-03-03,0.0,0.004938271604938428,0.00982800982800991,0.004486540378863646,0.4490243902439024
2014-03-04,0.0,0.0,-0.004866180048661906,0.0,-0.29577206163639425
2014-03-05,0.004938271604938428,-0.009828009828009798,0.0,0.0,-0.21181174221024726
2014-03-06,-0.009828009828009798,0.00992555831265518,-0.004889975550122161,-0.00446650124069492,0.19593924022716006
2014-03-07,0.00992555831265518,-0.009828009828009798,0.004914004914004844,0.004486540378863646,0.08613118495211093
