date,open,close,high,low,volume
2014-01-02,,,,,
2014-01-03,0.0,0.0,0.0,0.0,0.0
2014-01-06,0.0,0.0,0.0,0.0,0.0
2014-01-07,0.0,0.0,0.0,0.0,0.0
2014-01-08,0.0,0.0,0.0,0.0,0.0
2014-01-09,0.0,0.0,0.0,0.0,0.0
2014-01-10,-0.015943121835613416,-0.02117493756108157,-0.013906718014548458,-0.016269099703199008,0.20694054605766787
2014-01-13,-0.014230979748221071,-0.022631462169957702,-0.0070514211325668485,-0.021678399821209005,0.3919661733615223
2014-01-14,-0.021654636313159337,0.012599318955732077,-0.02327105866928869,0.0042261564820100786,-0.42831105710814094
2014-01-15,0.008399545970487976,0.0011209505660803034,0.00413870246085013,0.008416742493175589,0.07545164718384689
2014-01-16,0.005290409725349221,0.005150599037061721,0.006238164197393203,0.003158132190390406,-0.15192687747035571
2014-01-17,0.0020154517971109343,-0.014481452601091347,-0.0021033986493966816,-0.00528446143467476,0.0626274395572386
2014-01-20,-0.016538160688345016,-0.01039900531253557,-0.004104725981806001,-0.012546625974906966,0.06990131578947367
2014-01-21,0.0,0.01587664191890337,-0.0010025621031525267,0.007440476190476053,-0.09069946195234437
2014-01-22,0.00943074650607878,0.059365864627838986,0.0619982158786796,0.00840813543915453,4.741899126514512
2014-01-23,0.05841963079693824,-0.016769263426024358,-0.0010499790004199203,0.03864788732394375,-0.6535479438610265
2014-01-24,-0.0166967988939698,0.011981865284974136,-0.0067269287365987465,0.000976350618355326,-0.14546742209631724
2014-01-27,0.004975124378109319,-0.011840000000000073,-0.007936507936507908,0.0009753982876341547,-0.09696668324216806
2014-01-28,0.011945759793370536,0.0,0.002986666666666471,-0.0019488956258121304,-0.3566446402349486
2014-01-29,-0.0166967988939698,-0.0009715025906734676,-0.008826970115920263,0.000976350618355326,-0.18630527817403708
2014-01-30,-0.0040017304780446405,-0.0009724473257698427,-0.0030042918454936678,-0.004985369025685471,0.037868162692847214
2014-02-07,0.001954609621023007,0.0009733939000649006,-0.0019371502367628855,-0.005010347456704145,0.14763513513513504
2014-02-10,0.0030345724504172718,0.023987034035656274,0.0239378908777228,0.012151067323481255,1.984397998233736
2014-02-11,0.030037817396002087,0.0020048538567056795,0.012636899747261898,0.01698031581224302,-0.1940224896429276
2014-02-12,0.0,0.0,-0.004783693843593896,0.0009571413378710592,-0.2370578876514503
2014-02-13,-0.00482534354348052,0.00968828980623404,0.016405433646812906,-0.0009562260943478672,1.5266281681103626
2014-02-14,0.0106461473595445,0.0,-0.008532949521949273,0.009890460491332798,-0.3712780140943432
2014-02-17,0.0010429703796412948,0.0058406341259908965,0.002903359601825084,0.005791912384161657,-0.25598303544380496
2014-02-18,0.002917274432173489,-0.024056408129406792,-0.0009305210918114648,-0.018427389802115,0.1214712269272531
2014-02-19,-0.020257635570330224,0.02071823204419898,-0.0048639138983752606,0.003946666666666765,0.5801766912743556
2014-02-20,0.01961615947407469,-0.023108150307067917,0.0010399334442594554,-0.00393115172120706,-0.07038370222868963
2014-02-21,-0.02402246256239604,-0.013851891315929564,-0.016413879077498358,-0.016746666666666687,-0.16468940517383426
2014-02-24,-0.013851891315929564,-0.017071853052403996,-0.02249683143219261,-0.028097201128227445,0.232271427162442
2014-02-25,-0.019016747703943796,-0.03154886226228437,-0.011021069692058629,-0.022770398481973264,-0.27405154474147586
2014-02-26,-0.029628813746007232,0.010556186152099523,-0.02534688080410785,-0.004226156482010413,-0.39283351708930536
2014-02-27,0.011577752553916021,0.015612714815231188,0.03530994283152133,-0.054255563202569516,1.5275104412565828
2014-02-28,0.010435368043087978,0.0009953550099535138,-0.020030316154179384,0.05615524560339602,-0.4621740067533587
2014-03-03,0.006107717934480839,-0.0019887305270136486,0.0009943652635069355,0.010679834634818476,-0.003339567192091941
