date,open,close,high,low,volume
2014-01-09,6.324,6.35,6.401,6.256,817234.0
2014-01-10,6.316,6.282,6.358,6.273,467698.0
2014-01-13,6.29,6.162999999999999,6.316,6.0089999999999995,1187554.0
2014-01-14,6.112,6.154,6.18,6.069,869623.0
2014-01-15,6.1370000000000005,6.103,6.154,6.06,491753.0
2014-01-16,6.112,6.12,6.146,6.06,476950.0
2014-01-17,6.103,6.026,6.112,6.026,555667.0
2014-01-20,6.0089999999999995,6.069,6.093999999999999,5.992000000000001,411916.0
2014-01-21,6.086,6.146,6.188,6.086,480306.0
2014-01-22,6.162999999999999,6.486000000000001,6.537000000000001,6.146,1140576.0
2014-01-23,6.502999999999999,6.375,6.52,6.324,787573.0
2014-01-24,6.358,6.631,6.75,6.341,1361815.0
2014-01-27,6.553999999999999,6.5120000000000005,6.614,6.452000000000001,706739.0
2014-01-28,6.553999999999999,6.502999999999999,6.631,6.409,423566.0
2014-01-29,6.529,6.417999999999999,6.537000000000001,6.367000000000001,507991.0
2014-01-30,6.401,6.282,6.401,6.265,392538.0
2014-02-07,6.247999999999999,6.307,6.307,6.162999999999999,498530.0
2014-02-10,6.341,6.392,6.426,6.316,1062379.0
2014-02-11,6.3839999999999995,6.426,6.486000000000001,6.324,1084446.0
2014-02-12,6.409,6.401,6.478,6.375,837754.0
2014-02-13,6.401,6.307,6.401,6.282,843051.0
2014-02-14,6.307,6.273,6.341,6.2139999999999995,953287.0
2014-02-17,6.2989999999999995,6.273,6.316,6.2139999999999995,851339.0
2014-02-18,6.265,6.188,6.265,6.18,781694.0
2014-02-19,6.188,6.273,6.2989999999999995,6.154,918517.0
2014-02-20,6.273,6.231,6.367000000000001,6.2139999999999995,900218.0
2014-02-21,6.222,6.093999999999999,6.256,6.042999999999999,1052345.0
2014-02-24,5.957999999999999,5.694,5.9670000000000005,5.635,1904246.0
2014-02-25,5.702999999999999,5.5920000000000005,5.737,5.575,1299324.0
2014-02-26,5.5920000000000005,5.686,5.711,5.55,941904.0
2014-02-27,5.711,5.609,5.72,5.575,790142.0
2014-02-28,5.626,5.72,5.737,5.601,679408.0
2014-03-03,5.6770000000000005,5.652,5.711,5.584,760743.0
2014-03-04,5.957999999999999,5.89,6.042999999999999,5.771,2122496.0
2014-03-05,5.89,5.754,5.89,5.746,590262.0
2014-03-06,5.754,6.231,6.324,5.694,2660970.0
2014-03-07,6.247999999999999,6.188,6.35,6.154,1719535.0
2014-03-10,6.146,6.086,6.239,5.992000000000001,1164026.0
2014-03-11,6.12,6.3839999999999995,6.46,6.086,1892488.0
2014-03-12,6.367000000000001,6.468999999999999,6.682,6.316,2089872.0
2014-03-13,6.452000000000001,6.563,6.682,6.409,1492358.0
2014-03-14,6.537000000000001,6.409,6.648,6.3839999999999995,1303109.0
2014-03-17,6.468999999999999,6.605,6.638999999999999,6.46,1177079.0
2014-03-18,6.605,6.468999999999999,6.605,6.426,843899.0
2014-03-19,6.392,6.3839999999999995,6.417999999999999,6.162999999999999,1575462.0
2014-03-20,6.3839999999999995,6.392,6.58,6.2989999999999995,1154551.0
2014-03-21,6.443,6.818,6.877999999999999,6.341,2704395.0
2014-03-24,6.818,6.861000000000001,6.954,6.682,1398770.0
2014-03-25,6.843999999999999,6.792000000000001,6.98,6.724,957541.0
2014-03-26,6.801,6.682,6.843999999999999,6.631,704058.0
2014-03-27,6.638999999999999,6.792000000000001,6.895,6.58,1078006.0
2014-03-28,6.75,6.912000000000001,7.013999999999999,6.7410000000000005,1105309.0
2014-03-31,6.946000000000001,6.886,6.997000000000001,6.775,678971.0
2014-04-01,6.877999999999999,6.877999999999999,6.962999999999999,6.852,525249.0
2014-04-02,6.928999999999999,7.056,7.15,6.903,1286559.0
2014-04-03,7.065,6.895,7.141,6.869,986366.0
2014-04-04,6.895,6.903,6.937,6.818,642858.0
2014-04-08,6.852,6.937,7.005,6.757999999999999,961185.0
2014-04-09,6.946000000000001,6.852,6.971,6.827000000000001,929854.0
2014-04-10,6.843999999999999,6.852,6.877999999999999,6.656000000000001,1601694.0
2014-04-11,6.809,6.767,6.818,6.716,775951.0
2014-04-14,6.767,6.75,6.818,6.665,530246.0
2014-04-15,6.69,6.605,6.733,6.553999999999999,758813.0
2014-04-16,6.587999999999999,6.699,6.7410000000000005,6.563,709656.0
2014-04-17,6.707000000000001,6.597,6.716,6.58,457592.0
2014-04-18,6.553999999999999,6.622000000000001,6.638999999999999,6.486000000000001,410082.0
2014-04-21,6.563,6.52,6.638999999999999,6.5120000000000005,454483.0
2014-04-22,6.5120000000000005,6.587999999999999,6.614,6.486000000000001,648158.0
2014-04-23,6.571000000000001,6.631,6.665,6.553999999999999,467835.0
2014-04-24,6.665,6.801,6.895,6.614,1396402.0
2014-04-25,6.869,6.757999999999999,6.903,6.724,697631.0
2014-04-28,6.792000000000001,6.784,6.946000000000001,6.7410000000000005,968451.0
