datetime,ADX,ADXR,APO,aroondown,aroonup,AROONOSC,BOP,CCI,CMO,DX,MACD,MFI,PPO,ROCP,RSI,STOCHslowk,STOCHslowd,STOCHRSIfastk,STOCHRSIfastd,TRIX,TRIX,1day,2day,3day,4day,5day
2016-12-26,34.18708118302768,30.197151485977393,-2.2184495087310836,85.71428571428572,0.0,-85.71428571428572,0.7719298245613966,-84.03464654931527,-46.679851555204,49.909470587613775,-1.0246445699449551,16.130888279525628,-10.208046286471415,-0.18636721828211186,26.660074222398002,30.294236639817523,19.09218463074809,100.0,69.1144595813697,-0.7375413863525471,40.476532574071456,0.03728813559322042,0.026634382566586012,0.009200968523002562,-0.004842615012106366,0.0038740920096851372
2016-12-27,33.46773807435483,29.13159791413719,-2.26542965424618,78.57142857142857,0.0,-78.57142857142857,0.5539568345323757,-35.47501372872061,-29.473659061271277,24.116277661607732,-1.0705185153347803,25.931177089839625,-10.523889466250942,-0.14797136038186154,35.26317046936436,47.283397619343866,30.57742325312601,100.0,88.4598445866372,-0.7766074846993765,41.86211800152182,-0.010270774976657404,-0.027077497665733086,-0.040616246498599407,-0.03221288515406173,-0.026610644257702987
2016-12-28,32.799776616301465,28.279730839914034,-2.2090993698801,71.42857142857143,7.142857142857143,-64.28571428571429,-0.08510638297871495,-31.79365465757867,-31.93053535290759,24.116277661607725,-1.0964851623490555,26.37657636530964,-10.363284088156933,-0.1430881164106709,34.03473232354621,63.278171788810084,46.95193534932387,90.5222537213438,96.84075124044794,-0.8018738686754401,48.257059090575126,-0.016981132075471805,-0.030660377358490476,-0.022169811320754795,-0.01650943396226401,-0.012735849056603854
2016-12-29,32.4275520564814,28.08912969367051,-2.1550635981154933,64.28571428571429,0.0,-64.28571428571429,-0.7258064516128968,-40.539011469423755,-35.867611847745124,27.5886327788206,-1.1112536826118116,27.30068927062702,-10.215018679543887,-0.1600161225312374,32.06619407612744,55.81102722489137,55.45753221101515,75.33442671322068,88.61889347818817,-0.8186774382514472,49.07322174155266,-0.013915547024951902,-0.00527831094049902,0.00047984644913645624,0.004318618042226552,-0.00959692898272535
2016-12-30,32.279608314395446,28.364779011051326,-2.0652334297679467,57.142857142857146,0.0,-57.142857142857146,-0.647058823529404,-57.74961085167894,-38.93180932973432,30.356339667278032,-1.119836792324735,29.995700427191462,-9.892184177121296,-0.11650902837489246,30.534095335132832,40.11286509570659,53.067354703136054,45.03054483553983,70.29574175670145,-0.830264894266286,47.67988461716137,0.008759124087591053,0.014598540145985384,0.01849148418491464,0.004379562043795637,0.00535279805352773
2017-01-03,32.14223198245848,28.62073909147636,-1.9618656370717318,50.0,0.0,-50.0,0.54545454545454,-43.69261040664678,-34.63202274562918,30.356339667278032,-1.1189708770592233,35.02419893199192,-9.498378102157359,-0.10104076322636606,32.683988627185414,26.70953686133956,40.877809727312545,45.46117858205562,55.27538337693872,-0.8344477574003695,44.21219199412375,0.005788712011577601,0.009647853352629188,-0.004341534008682868,-0.0033767486734201935,-0.00723589001447178
2017-01-04,32.101337106789664,28.992573400407693,-1.8915961886517145,42.85714285714286,0.0,-42.85714285714286,0.22000000000000794,-32.81990780188367,-31.705561698031204,31.569703723094932,-1.1079642916552195,41.154113142815355,-9.243344153113904,-0.06460296096904415,34.147219150984405,26.75129487365832,31.191232276901527,99.99999999999999,63.497241139198486,-0.830623807957731,49.70536171304659,0.003836930455635379,-0.010071942446043258,-0.009112709832134525,-0.012949640287770015,-0.02158273381294995
2017-01-05,31.594287101842404,29.023288509298638,-1.7242688571895286,35.714285714285715,7.142857142857143,-28.571428571428573,0.1777777777777705,11.034714070098318,-29.681765774899006,25.002637037528043,-1.0875112819375754,46.84852534320894,-8.500463779919455,-0.06269592476489018,35.1591171125505,37.43600628139527,30.29894600546442,100.0,81.82039286068522,-0.8191099644477284,44.87857125900835,-0.013855709507883285,-0.012900143334925951,-0.016722408026755953,-0.02532250358337329,-0.02532250358337329
2017-01-06,31.29275691325329,29.439826359975278,-1.4829434943299447,28.571428571428573,0.0,-28.571428571428573,-0.697674418604642,-7.217094869876441,-33.66121362947928,27.372864461594776,-1.0638712793581666,42.123737709478185,-7.390255337152542,-0.0810329474621549,33.16939318526036,39.455446536129806,34.547582563727836,56.979144681972095,85.65971489399071,-0.8041547870369037,37.96538924858323,0.0009689922480617952,-0.0029069767441862737,-0.011627906976744429,-0.011627906976744429,0.056686046511627675
2017-01-09,31.094543230719403,30.07815671397847,-1.2523449778822275,21.42857142857143,0.0,-21.42857142857143,0.2727272727272596,-27.99431587494858,-33.10177123042045,28.517765357778867,-1.0367626622031287,46.62711458980577,-6.309352476403518,-0.020853080568720463,33.44911438478978,35.48482169171842,37.45875816974787,30.912567251696014,62.63057064455604,-0.7856864267608343,40.481416013305385,-0.0038722168441432947,-0.012584704743465736,-0.012584704743465736,0.055663117134559625,0.01645692158760892
2017-01-10,30.921299844849283,30.676298130937106,-1.0525502931092454,14.285714285714286,35.714285714285715,21.42857142857143,-0.5294117647058934,-46.432675232424444,-34.28658123915874,28.66913582853779,-1.0076802286976079,51.99765794244758,-5.357309695653211,0.012297097884899215,32.856709380420625,22.649572649572832,32.52994695914038,0.0,29.297237311222705,-0.7648547181258625,43.28600350798632,-0.008746355685131268,-0.008746355685131268,0.05976676384839652,0.020408163265306145,0.010689990281827155
2017-01-11,30.896147687396674,31.3238921031343,-0.8695629131420297,7.142857142857143,28.571428571428573,21.42857142857143,-0.5217391304347826,-84.04701931150272,-36.99058173205867,30.569169640512783,-0.9791583416032756,56.18705576077294,-4.465832361155334,-0.003906250000000209,31.50470913397066,14.529914529914542,24.221436290401964,0.0,10.304189083898676,-0.7436038651307597,42.759537764518235,0.0,0.06911764705882373,0.02941176470588247,0.019607843137255054,0.025490196078431726
2017-01-12,30.872792112619255,31.925229363031697,-0.7168057366991789,0.0,21.42857142857143,21.42857142857143,0.0,-102.92433537832501,-36.99058173205867,30.569169640512783,-0.9502512586676739,50.703108466565205,-3.7140071807309565,-0.010189228529839925,31.504709133970664,5.555555555555568,14.245014245014346,1.8271467212423176e-13,6.445760438687776e-14,-0.721454760826401,40.708958196610936,0.06911764705882373,0.02941176470588247,0.019607843137255054,0.025490196078431726,0.009803921568627638
2017-01-13,29.653923289587716,31.920502236307698,-0.5731118850321337,7.142857142857143,100.0,92.85714285714286,0.5400000000000003,200.43968123110747,0.28529628160326875,13.80862859017772,-0.9003217607706235,65.70134271395244,-2.987221115954823,0.07438423645320187,50.14264814080164,23.50000000000004,14.528490028490083,100.0,33.3333333333334,-0.6835088883317519,50.58730482053401,-0.037138927097661645,-0.04630903255387442,-0.04080696928014649,-0.05547913801008697,-0.051811095827602016
2017-01-16,27.729892217246224,30.598815145800526,-0.45930405999922996,0.0,92.85714285714286,92.85714285714286,-0.5399999999999988,38.81442476464003,-14.164300044002612,2.7174882768067956,-0.8493455353341846,55.61749630792336,-2.4101934295364336,0.01694915254237295,42.91784997799869,34.504784688995294,21.186780081517,61.23606714157079,53.745355713857,-0.6436807131390387,49.5936989080309,-0.009523809523809601,-0.003809523809523596,-0.01904761904761898,-0.015238095238095273,-0.012380952380952381
2017-01-17,25.943291935786267,29.371534276043867,-0.32427199340273205,92.85714285714286,85.71428571428572,-7.142857142857143,0.1228070175438605,-30.35900221829945,-17.331589114261796,2.7174882768068107,-0.8013050625057794,44.07196166968953,-1.714027555426242,-0.028944911297852587,41.334205442869106,42.31977671451366,33.44152046783636,52.73918057836675,71.32508257331253,-0.6050940195916898,52.74215087161993,0.005769230769230971,-0.00961538461538447,-0.005769230769230749,-0.0028846153846153744,-0.005288461538461409
2017-01-18,24.565314707044628,28.496433381763016,-0.21614308705846597,85.71428571428572,78.57142857142857,-7.142857142857143,0.38461538461538697,21.771467207572346,-14.599232431383294,6.651610733403318,-0.754083451105329,51.38875677814533,-1.1473672671466129,-0.013207547169811186,42.70038378430836,28.548644338118205,35.12440191387575,60.069274001993335,58.014840573976976,-0.5664876509015926,53.47246925682253,-0.015296367112810794,-0.011472275334608262,-0.00860420650095628,-0.01099426386233271,-0.014818355640535574
2017-01-19,23.285764423213102,27.782686368804274,-0.1411698878054395,78.57142857142857,71.42857142857143,-7.142857142857143,-0.30303030303029466,-34.92374727668827,-19.952554030749493,6.651610733403314,-0.7127004418984664,52.67148251704224,-0.7527651348309592,-0.011516314779270488,40.02372298462525,22.169059011164496,31.012493354598817,0.0,37.60281819345337,-0.5317874374458853,52.12923628335949,0.0038834951456307998,0.006796116504854233,0.004368932038834927,0.00048543689320368344,0.0038834951456307998
2017-01-20,22.081404645633416,27.111818314045948,-0.09843459060306614,71.42857142857143,64.28571428571429,-7.142857142857143,0.2758620689655035,-33.67302213455997,-17.961754743671758,6.424727537097436,-0.6743797753034217,58.18355769358116,-0.5264417324719424,0.006326034063260172,41.019122628164126,22.57628920786837,24.431330852383724,34.393779050400994,31.487684350798123,-0.4992410747862053,54.259743027960006,0.0029013539651838727,0.00048355899419738613,-0.0033849129593810368,0.0,0.0
2017-01-23,20.99355634492321,26.54744672585644,-0.05787908037208922,64.28571428571429,57.142857142857146,-7.142857142857143,0.2666666666666596,-8.974358974358589,-16.40140431798287,6.851528435690489,-0.637593692436039,57.59292285266193,-0.31045389651954064,0.0004823926676314539,41.79929784100856,27.615354073715185,24.120234097582713,66.33544514095777,33.57640806378627,-0.46786486985683773,53.30312745616228,-0.0024108003857278293,-0.006268081002893,-0.002892960462873684,-0.002892960462873684,-0.0014464802314366754
2017-01-24,19.89082639890495,25.742556750373677,0.006768812174321681,57.142857142857146,50.0,-7.142857142857143,-0.5333333333333069,-24.193548387096854,-17.382154108783237,5.555337100667555,-0.6029584875372521,51.918061473548164,0.036425824057019114,-0.007673860911271012,41.30892294560838,31.195282916801897,27.12897539946185,48.015047746628376,49.58142397932906,-0.4382073121150465,47.8153484321432,-0.003866602223296489,-0.0004833252779122832,-0.0004833252779122832,0.0009666505558241223,-0.0024166263895601947
2017-01-25,18.619182133360216,24.955969523306752,0.019904896817735107,50.0,42.85714285714286,-7.142857142857143,-0.3333333333333333,-49.907754567638825,-19.019145011176956,2.0878066812786438,-0.5712549389772914,46.05420877538528,0.10721392112507538,-0.015289058767319699,40.49042749441152,31.306394027912987,30.03901033947672,26.28469918395358,46.87839735717992,-0.4109477117169469,48.27658287034495,0.003396409509946574,0.003396409509946574,0.0048520135856382485,0.0014556040756916744,0.0038816108685106876
2017-01-26,17.513678839638047,24.304111035178725,0.01531587161479564,42.85714285714286,35.714285714285715,-7.142857142857143,0.25,-20.068147103749812,-16.837680946938153,3.1421360212498506,-0.5407494549482438,50.86923830471264,0.08244252181476427,0.001937984496123846,41.58115952653092,32.70007770007757,31.733918214930853,83.33384853245515,52.54453182101238,-0.3848527347656394,45.44648662624518,0.0,0.0014506769825921584,-0.0019342359767889894,0.00048355899419738613,0.005802707930367523
2017-02-03,16.527023284902786,23.724161564876034,0.029312398483764213,35.714285714285715,28.571428571428573,-7.142857142857143,-0.0666666666666949,-20.561303365442182,-16.837680946938153,3.700501073344397,-0.5113615650473344,54.289516771205484,0.15772481187219625,0.0009680542110358219,41.581159526530925,40.656565656565284,34.88767912818531,83.33384853245569,64.31746541628814,-0.3598733502852003,40.420405234564505,0.0014506769825921584,-0.0019342359767889894,0.00048355899419738613,0.005802707930367523,-0.0009671179883945502
2017-02-06,15.520000091162341,23.208073889279508,0.048987844041370465,28.571428571428573,21.42857142857143,-7.142857142857143,0.21428571428574872,-30.164765525981213,-15.782885642758949,2.428698572536537,-0.48262091778084387,54.53986617820814,0.2635460835323273,0.006316812439261637,42.10855717862053,54.94227994228004,42.76630776630767,100.00000000000001,88.88923235497028,-0.3356514919215403,47.11681225797465,-0.0033800096571704463,-0.0009657170449058894,0.004345726702076114,-0.002414292612264779,0.002897151134717335
2017-02-07,14.764266671753344,22.8185293921863,-0.04996301189702024,21.42857142857143,14.285714285714286,-7.142857142857143,0.19230769230770758,-39.98004738745546,-17.651006728026932,4.9397322194363555,-0.45569197889487667,54.438950546084584,-0.2686232058376237,0.011764705882353184,41.174496635986536,52.11399711399785,49.23761423761442,42.275297724941595,75.20304875246576,-0.31307205350792344,45.14455804778413,0.002422480620155154,0.007751937984495916,0.0009689922480617952,0.006298449612403001,0.013081395348837122
2017-02-08,13.90987943937075,21.781901364479232,-0.07445693391770902,14.285714285714286,7.142857142857143,-7.142857142857143,0.23809523809523808,-63.239875389408205,-15.677180086357781,2.8028454183970286,-0.4295577806357483,51.97958063805882,-0.4002837141888658,0.014215686274510057,42.16140995682112,55.74404761904879,54.26677489177559,100.0,80.75843257498053,-0.2913681402299084,50.467847100672444,0.0053165780570321175,-0.0014499758337362945,0.003866602223296045,0.010633156114064679,-0.0009666505558241223
2017-02-09,14.432640904912956,21.08126656107959,-0.053117966724041565,7.142857142857143,0.0,-7.142857142857143,0.1343283582089493,143.82852919438238,-11.254962428224013,21.22853995696163,-0.40274219278683837,46.17306221662615,-0.28589247232161574,-0.04630903255387437,44.37251878588799,44.889705882353546,50.9159168718001,100.0,80.75843257498053,-0.26937448593501445,42.0647614405327,-0.006730769230769207,-0.0014423076923076872,0.005288461538461631,-0.006249999999999867,-0.005769230769230749
2017-02-10,14.624522483799497,20.283907209792883,-0.053921046134551176,0.0,0.0,0.0,-0.5714285714285904,-52.658884565501666,-15.673480453553085,17.11898300932452,-0.37798608506745557,49.34543961363703,-0.2905054176170468,-0.016190476190476255,42.16325977322345,37.83088235294121,46.15487861811456,30.917957752962526,76.97265258432084,-0.2491664430591567,41.31290943524036,0.005324298160697127,0.012100677637947754,0.00048402710551820327,0.0009680542110357404,-0.0058083252662148865
2017-02-13,14.937108747428303,19.751211727236466,-0.038834625779887944,0.0,85.71428571428572,85.71428571428572,0.4615384615384545,17.890568754498105,-10.997268602909177,19.00073017460279,-0.3533866025193023,58.58762074638485,-0.20925287143163493,-0.001442307692307698,44.501365698545406,28.627450980391842,37.11601307189557,100.0,76.97265258432084,-0.22928772837930156,42.75067767192876,0.006740491092922518,-0.004814636494944513,-0.004333172845450206,-0.011073663938372724,-0.007703418391911465
2017-02-14,15.478673663907681,19.38221904356039,-0.034073512131836736,71.42857142857143,78.57142857142857,7.142857142857143,0.5,156.32818248712434,-5.169907879494011,22.519017578139586,-0.3273706201464079,59.149572218422094,-0.18347603691765624,-0.0004780114722755262,47.415046060253,32.94117647058794,33.13316993464037,100.0,76.97265258432084,-0.20847220396321697,45.89645088134548,-0.01147776183644178,-0.01099952175992358,-0.01769488283118137,-0.01434720229555242,0.0033476805356289496
2017-02-15,15.857384207169948,18.96939442640168,-0.03722846695886162,64.28571428571429,71.42857142857143,7.142857142857143,-0.9583333333333168,21.34067952250066,-13.549009781187692,20.78062126957943,-0.30451093219883396,57.90864174870129,-0.20048685251094842,0.0033980582524271974,43.225495109406154,30.94017094017079,30.836266130383567,20.226172165575907,73.40872405519197,-0.19023615405975303,41.99663801551186,0.0004837929366230398,-0.00628930817610085,-0.002902757619738905,0.014997581035316676,0.011127237542331692
2017-02-16,15.984357700261759,18.488957022592484,-0.032123176420594035,57.142857142857146,64.28571428571429,7.142857142857143,0.05882352941173998,-49.86301369862663,-13.10058501267401,17.635013110455315,-0.28399107938183105,52.26129210551835,-0.1730478044560704,0.0,43.44970749366299,29.295025076947326,31.058790829235395,24.495431651830703,48.2405346058022,-0.17400759994214976,43.48139815484263,-0.0067698259187620735,-0.0033849129593810368,0.01450676982591892,0.010638297872340496,0.005319148936170137
2017-02-17,15.873023192664458,17.881924795784705,-0.023920293870340004,50.0,57.142857142857146,7.142857142857143,-0.875,-134.81481481481484,-17.983935403684804,14.425674593899554,-0.26736497679297233,47.021349424000555,-0.12895205581128447,-0.009643201542912285,41.008032298157595,14.665869066717228,24.967021694611827,0.0,14.907201272468873,-0.16103974596697324,38.86965319908612,0.003407984420642718,0.0214216163583254,0.017526777020447915,0.012171372930866564,0.008763388510224068
2017-02-20,15.89528207081098,17.2572321020856,-0.02810777936801756,42.85714285714286,50.0,7.142857142857143,0.2857142857142668,-82.15962441314447,-14.518704736669482,16.184647486715765,-0.2524422026083292,52.927052698845614,-0.1515348313634469,-0.0038666022232964853,42.740647631665254,16.914103923647716,20.291666022437468,27.042478724768824,17.17930345886651,-0.1496654521179086,43.765612195531254,0.017952450266860875,0.01407083939835041,0.008733624454148492,0.005337214944201918,-0.004366812227074246
2017-02-21,16.512542196441,17.013110518039525,-0.0167499419907422,35.714285714285715,42.85714285714286,7.142857142857143,0.7428571428571429,121.80101670297977,1.8847120964135438,24.536923829631288,-0.23351147340614326,61.62022026550641,-0.090248802349009,0.01795245026686082,50.94235604820677,41.304347826086975,24.29477360548402,100.0,42.34749290825628,-0.13535598451930309,53.180877778003676,-0.0038131553860819567,-0.009056244041944717,-0.012392755004766443,-0.0219256434699715,-0.021448999046711048
2017-02-22,17.08571231309745,16.806367799000117,-0.013594987163720873,28.571428571428573,35.714285714285715,7.142857142857143,-0.3125,108.71212121212484,-1.4037382535636267,24.536923829631277,-0.21367095325371435,62.455744571409575,-0.07320644216697644,0.010638297872340469,49.298130873218184,67.39130434782611,41.869918699186975,83.44904780277123,70.16384217584668,-0.12039684450811938,52.60956611214882,-0.0052631578947368585,-0.008612440191387627,-0.0181818181818183,-0.017703349282296554,-0.019138755980861122
2017-02-23,17.339106504943906,16.429553298053122,-0.015832136950152176,21.42857142857143,28.571428571428573,7.142857142857143,-0.5769230769230769,61.079410366144664,-5.9010641554501815,20.63323099894785,-0.1953837336896766,58.460004416614495,-0.08519149566640184,0.005319148936170234,47.049467922274914,80.43478260869568,63.04347826086964,60.813758199569605,81.42093533411362,-0.10669238317799756,47.74179152341877,-0.0033670033670033517,-0.012987012987012991,-0.012506012506012354,-0.013949013949013822,-0.021645021645021578
2017-02-24,17.177987161310487,15.971126916531915,-0.024608647650776305,14.285714285714286,21.42857142857143,7.142857142857143,0.0,-28.79826777336444,-8.753399876310851,15.08343569407604,-0.17958280776947216,57.370798306373146,-0.13233878729554377,0.00048285852245273143,45.623300061844574,61.594202898550755,69.80676328502423,35.14697528584993,59.803260429396936,-0.09500961698893917,52.38106492360587,-0.009652509652509744,-0.009169884169884068,-0.01061776061776043,-0.018339768339768248,-0.025096525096525046
2017-02-27,16.495185492604413,15.20253246598758,-0.0010898934857088705,100.0,14.285714285714286,-85.71428571428572,-0.3333333333333686,-124.65116279069485,-16.537754832800772,7.618763799425454,-0.168614641099072,55.779598497008834,-0.005875186305307664,-0.005813953488372308,41.731122583599614,36.72463768115921,59.58454106280194,0.0,31.98691116180652,-0.08725445117589992,49.01636422351969,0.00048732943469809165,-0.0009746588693955172,-0.008771929824561209,-0.015594541910331272,-0.014619883040935755
2017-02-28,15.82299144931325,15.127816177113104,0.0053921046134419726,100.0,7.142857142857143,-92.85714285714286,0.08333333333336641,-119.88430947216237,-16.004865737795964,7.084468886528139,-0.1607234471739628,56.05846085890899,0.029092079526538514,-0.007733204446592586,41.99756713110202,21.0809889173061,39.799943165672076,3.52113460570611,12.889369963852024,-0.08212104183435986,50.50574829463389,-0.00146127618119829,-0.009254749147588948,-0.016074037993180745,-0.015099853872382107,-0.013151485630784276
2017-03-01,15.198811266257168,14.911666875028333,-0.004416936757841938,92.85714285714286,0.0,-92.85714285714286,-0.5,-108.2956259426826,-17.227682099823056,7.084468886528132,-0.15523649735168882,44.3597874337539,-0.023844029083589933,-0.01442307692307679,41.38615895008847,8.549019607843444,22.118215402102972,0.0,1.1737115352353793,-0.07909553685793158,50.280799949237434,-0.007804878048780495,-0.014634146341463428,-0.013658536585366088,-0.011707317073170742,0.010731707317072958
2017-03-02,14.252368782941675,14.594738765184989,-0.026960523067280917,100.0,64.28571428571429,-35.714285714285715,-0.8571428571428382,-147.63729246487694,-23.61472957615791,1.9486164998402629,-0.15347461552066738,45.7522918297037,-0.1456984847358159,-0.015488867376572958,38.19263521192104,6.639928698753079,12.089979074634263,0.0,1.1737115352353793,-0.07922515928213691,37.20509199413544,-0.0068829891838742,-0.005899705014749457,-0.003933136676499527,0.018682399213372447,0.00835791543756148
2017-03-03,14.119632891828322,14.799153277868001,-0.048242127445913496,100.0,57.142857142857146,-42.85714285714286,-0.56,-180.9822361546487,-28.79239677116836,12.39406630735476,-0.15578887062518798,39.22033719269763,-0.26090139726509104,-0.02744342802118432,35.603801614415815,7.947118241236519,7.712022182611069,0.0,9.177843670234628e-15,-0.08281609427419623,33.8833385054573,0.000990099009900769,0.002970297029702973,0.025742574257425543,0.01534653465346536,0.01980198019801982
2017-03-06,13.909609113367878,14.883496660268914,-0.06671295388774467,92.85714285714286,50.0,-42.85714285714286,-0.12000000000001589,-144.37869822485382,-27.463179722347636,11.179299993382088,-0.15989603862134327,37.40966100181597,-0.36110386626432,-0.032998565279770575,36.268410138826184,13.07853250907083,9.22185981635353,10.39463400207434,3.4648780006914564,-0.08807500069086815,32.98211679542326,0.001978239366963619,0.024727992087042683,0.01434223541048496,0.018793273986152492,0.024233432245301945
2017-03-07,13.714587033368892,14.849472366815325,-0.07107252783053752,85.71428571428572,42.85714285714286,-42.85714285714286,0.18181818181822448,-122.89377289377374,-24.691411584280512,11.179299993382088,-0.1639761510427661,38.65117690600371,-0.3850456833862185,-0.019835510401548212,37.65429420785974,22.25003476567925,14.425228505328922,35.461187789173444,15.285273930415938,-0.09351151026147919,34.418384106996484,0.02270483711747273,0.012339585389930852,0.016781836130306038,0.02221125370187571,0.06465942744323794
2017-03-08,13.999575590049536,14.936299391356997,-0.06390217595094683,78.57142857142857,35.714285714285715,-42.85714285714286,0.762711864406773,20.52730696798291,1.7645193452705457,17.704426826897933,-0.16088427954461537,50.93313127324929,-0.3461799016775172,0.001934235976789176,50.882259672635264,44.418536869716995,26.582368048155747,100.0,48.618607263749276,-0.09334264704077277,47.7862570171669,-0.010135135135134976,-0.005791505791505669,-0.0004826254826253429,0.041023166023166135,0.027509652509652538
2017-03-09,14.264207821252993,15.079744946031987,-0.09550908703619143,71.42857142857143,28.571428571428573,-42.85714285714286,-0.23684210526316038,-9.702597227829893,-7.848003837705867,17.70442682689793,-0.15609070379906392,50.31206460818625,-0.5175018182496877,-0.0014605647517038048,46.07599808114707,55.13455746623913,40.60104303387852,68.54223395336325,68.00114058084559,-0.09169875656891424,47.32669492917951,0.004388103364212581,0.009751340809361242,0.05168210628961489,0.03803022915650889,0.03705509507557281
2017-03-10,14.572518493789081,15.54253034511504,-0.1151271697787628,64.28571428571429,21.42857142857143,-42.85714285714286,0.347826086956539,27.08585247883922,-3.342653960250741,18.58055723675824,-0.14884113061563772,50.16871693179302,-0.6238925673786122,-0.0004852013585636133,48.32867301987463,66.80172358351005,55.45160597315546,82.5262560227343,83.68949665869921,-0.0879281331250481,47.640138935186954,0.005339805825242738,0.04708737864077661,0.0334951456310677,0.03252427184466011,0.045631067961164895
2017-03-13,15.262150134130746,16.173931223614098,-0.12212543321324532,57.142857142857146,14.285714285714286,-42.85714285714286,0.16216216216217463,67.27922409392342,2.043567796788205,24.22736145857238,-0.13852251497743306,48.537921556791886,-0.6617802479267689,-0.012869399428026554,51.021783898394105,64.64255854763302,62.1929465324608,100.0,83.68949665869921,-0.08148600232217307,49.30373169579597,0.041525832930951134,0.028005794302269127,0.02704007725736357,0.040077257363592134,0.020280057943022678
2017-03-14,18.42564524442094,17.882375874682424,-0.08833873515660073,50.0,100.0,50.0,0.4523809523809545,306.60225442834013,31.91932502143237,59.55108167819352,-0.11422728916009808,59.71485112945852,-0.4779283976364961,0.032057416267942715,65.95966251071619,67.23932379322689,66.22786864145672,100.0,94.1754186742448,-0.06357750225610692,50.29317217381001,-0.012980992118683643,-0.013908205841446475,-0.0013908205841448584,-0.020398701900788185,-0.018080667593880495
2017-03-15,21.36317641826184,19.270581789786164,-0.0532900551691462,42.85714285714286,92.85714285714286,50.0,-0.12280701754385964,176.04449267498399,19.175038489489104,59.551081678193505,-0.08618259448336965,55.86342070862891,-0.28796022491279655,0.024050024050023957,59.587519244744556,60.9276325072999,64.26983828272,67.95287262796703,89.31762420932239,-0.042102187402659474,51.36867545743108,-0.0009394081728508752,0.011742602160638826,-0.007515265382808667,-0.005166744950680924,-0.010333489901361959
2017-03-16,24.19967241209364,20.347428952349027,-0.01806928673658348,35.714285714285715,85.71428571428572,50.0,-0.2545454545454564,144.46585313637266,18.295947916189267,61.07412033190709,-0.05734706638165756,62.47139203939936,-0.09753469448422765,0.02654440154440165,59.14797395809464,49.09341733975126,59.086791213426075,61.365250905742485,76.43937451123655,-0.01947182560875227,48.084105404584896,0.012693935119886923,-0.006582040432534075,-0.004231311706629048,-0.009402914903620108,0.008462623413257875
2017-03-17,27.337152275589997,21.580071862451625,0.03401614931678054,28.571428571428573,78.57142857142857,50.0,-0.5897435897435898,160.62173374279402,26.209430258090507,68.12439050104263,-0.025541978506826282,70.78006513253064,0.18336085292166338,0.0497076023391813,63.10471512904525,46.85421774852667,52.29175586519267,80.8878659696972,70.06866316780228,0.005946840946902121,42.587184529238115,-0.01903435468895065,-0.01671309192200543,-0.02181987000928498,-0.004178272980501441,-0.00232126276694522
2017-03-20,28.15563011496166,21.677220690609413,0.07675144651915744,21.42857142857143,71.42857142857143,50.0,-0.5625000000000008,52.74619043984834,8.952415143744782,38.79584202679325,0.0006617553854830621,66.21258722069878,0.41336101431003375,0.02922552362396485,54.47620757187239,39.70458553791893,45.217406875399014,0.0,47.4177056251466,0.027224323947661055,42.205355272612586,0.0023663038334122977,-0.002839564600094713,0.01514434453383795,0.017037387600567833,0.003312825366777128
2017-03-21,28.830423303419373,21.541396043180523,0.13572042037693066,14.285714285714286,64.28571428571429,50.0,0.3269230769230769,39.267695689095135,10.558555552222519,37.602734753369624,0.022693366178074104,65.74146530795875,0.730395697889028,0.033170731707317005,55.27927777611126,34.519883549563986,40.35956227866993,9.30717391064082,30.065013293446054,0.04526712589203452,44.8992457241865,-0.005193578847969782,0.012747875354107485,0.014636449480641911,0.0009442870632672129,0.004249291784702569
2017-03-22,29.457016978415822,21.788324935122073,0.19359950074900922,7.142857142857143,57.142857142857146,50.0,-0.3636363636363456,25.919883994924476,6.123157457500397,37.60273475336962,0.039332848421259704,65.4525598688887,1.0415702249791337,0.03588987217305796,53.061578728750206,22.061861274190154,32.095443453891086,0.0,3.1023913035469852,0.0589491845468082,45.134338740874256,0.018035121025154144,0.019933554817275656,0.006169909824394804,0.009492168960607561,-0.0028476506881822683
2017-03-23,30.918549520841434,22.414079317104658,0.25549397817365715,0.0,50.0,50.0,0.38947368421052797,73.58008587423237,18.31472673035416,49.91847257237441,0.0570559798534222,69.86247064572333,1.3725816491934868,0.06188118811881173,59.157363365177076,28.31050228310504,28.297415702286454,60.69602555878648,23.33439982314248,0.07332802351565082,44.86463347599489,0.0018648018648019793,-0.011655011655011482,-0.00839160839160824,-0.02051282051282044,-0.04289044289044275
2017-03-24,32.275686881665216,22.995136957517055,0.2850358279175822,0.0,42.85714285714286,42.85714285714286,0.23076923076923078,75.12626262626237,19.49983757244862,49.91847257237441,0.0749702823402989,70.4222771001187,1.5289983506880036,0.0628090999010881,59.74991878622431,40.58062083699882,30.31766146476473,100.0,53.565341852928874,0.08772878323599631,44.62971953183102,-0.013494648673801679,-0.010237319683573665,-0.022335970218706258,-0.044671940437412516,-0.04234527687296419
2017-03-27,32.91197964896659,23.455777619508066,0.31377459825098697,0.0,35.714285714285715,35.714285714285715,-0.759999999999992,32.790631248214694,7.340711420614943,41.18378562388447,0.087754116847516,68.17689944792949,1.6811113159996987,0.046396841066140164,53.67035571030747,46.49365338695486,38.46159216901963,9.102063835360237,56.59936313138229,0.09790525001167616,43.79881307544294,0.0033018867924528017,-0.008962264150943478,-0.031603773584905626,-0.029245283018868085,-0.029245283018868085
